user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
759251,1167540771207229440,2019-08-30T20:53:06Z,CNN,"Google has agreed to pay a fine of at least $150 million to settle a Federal Trade Commission investigation into YouTube's handling of children's data, according to multiple reports. https://t.co/indAEwgocb",SocialFlow,206,,,,FALSE,FALSE,125,69,,,,,cnn.it/32hmHo4,https://t.co/indAEwgocb,https://cnn.it/32hmHo4,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CNN/status/1167540771207229440,CNN,"",It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,http://t.co/IaghNW8Xm2,FALSE,42763646,1105,139320,261120,1434,2007-02-09T00:35:02Z,TRUE,http://t.co/IaghNW8Xm2,http://www.cnn.com,,https://pbs.twimg.com/profile_banners/759251/1564637377,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png
759251,1167538886320500737,2019-08-30T20:45:36Z,CNN,"A university in Australia hopes to combat gender inequality by adjusting the admission requirements for women applying for engineering, IT, and construction management degrees starting in 2020 https://t.co/fvsWnVQEKd",SocialFlow,216,,,,FALSE,FALSE,186,44,,,,,cnn.it/2zuxTRR,https://t.co/fvsWnVQEKd,https://cnn.it/2zuxTRR,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CNN/status/1167538886320500737,CNN,"",It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,http://t.co/IaghNW8Xm2,FALSE,42763646,1105,139320,261120,1434,2007-02-09T00:35:02Z,TRUE,http://t.co/IaghNW8Xm2,http://www.cnn.com,,https://pbs.twimg.com/profile_banners/759251/1564637377,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png
759251,1167536883750055936,2019-08-30T20:37:39Z,CNN,"The Dow eked out a gain and closed up 41 points, or 0.2%, on Thursday. For August, the index is down 1.7%. The S&amp;P 500 finished up 0.1%, and dropped 1.8% on the month. The Nasdaq Composite closed 0.1%, and recorded a 2.6% drop in August. https://t.co/DnIcxXzSFz",TweetDeck,144,,,,FALSE,TRUE,0,33,,,,,,,,,,,,,,,,16184358,CNNBusiness,en,,,,,,,,,,,,,,,,1167530463176667144,"The Dow eked out a gain and closed up 41 points, or 0.2%, on Thursday. For August, the index is down 1.7%. The S&amp;P 500 finished up 0.1%, and dropped 1.8% on the month. The Nasdaq Composite closed 0.1%, and recorded a 2.6% drop in August. https://t.co/DnIcxXzSFz",2019-08-30T20:12:08Z,SocialFlow,51,33,16184358,CNNBusiness,CNN Business,1757324,966,162401,Global,"Your guide to tech, media, finance and the future",TRUE,,,,,,,|,|,|||||||,https://twitter.com/CNN/status/1167536883750055936,CNN,"",It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,http://t.co/IaghNW8Xm2,FALSE,42763646,1105,139320,261120,1434,2007-02-09T00:35:02Z,TRUE,http://t.co/IaghNW8Xm2,http://www.cnn.com,,https://pbs.twimg.com/profile_banners/759251/1564637377,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png
759251,1167534967561293824,2019-08-30T20:30:02Z,CNN,"Twitter CEO Jack Dorsey's account was hacked, and a series of racist and otherwise offensive tweets were sent https://t.co/GiuYjb6FbO",SocialFlow,133,,,,FALSE,FALSE,400,222,,,,,cnn.it/2zxgF6h,https://t.co/GiuYjb6FbO,https://cnn.it/2zxgF6h,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CNN/status/1167534967561293824,CNN,"",It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,http://t.co/IaghNW8Xm2,FALSE,42763646,1105,139320,261120,1434,2007-02-09T00:35:02Z,TRUE,http://t.co/IaghNW8Xm2,http://www.cnn.com,,https://pbs.twimg.com/profile_banners/759251/1564637377,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png
759251,1167532458377666562,2019-08-30T20:20:04Z,CNN,Authorities arrested 35 people and seized enough fentanyl to kill roughly 14 million people in a three-state drug bust announced by the US Justice Department https://t.co/lTa4Rc4lC1,SocialFlow,181,,,,FALSE,FALSE,665,251,,,,,cnn.it/2zvIAnf,https://t.co/lTa4Rc4lC1,https://cnn.it/2zvIAnf,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CNN/status/1167532458377666562,CNN,"",It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,http://t.co/IaghNW8Xm2,FALSE,42763646,1105,139320,261120,1434,2007-02-09T00:35:02Z,TRUE,http://t.co/IaghNW8Xm2,http://www.cnn.com,,https://pbs.twimg.com/profile_banners/759251/1564637377,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png
759251,1167528890010603520,2019-08-30T20:05:53Z,CNN,The drama between the National Rifle Association and its former advertising firm is playing out in yet another lawsuit https://t.co/6K9DUilHD2,SocialFlow,142,,,,FALSE,FALSE,90,40,,,,,cnn.it/328ZYKK,https://t.co/6K9DUilHD2,https://cnn.it/328ZYKK,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CNN/status/1167528890010603520,CNN,"",It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,http://t.co/IaghNW8Xm2,FALSE,42763646,1105,139320,261120,1434,2007-02-09T00:35:02Z,TRUE,http://t.co/IaghNW8Xm2,http://www.cnn.com,,https://pbs.twimg.com/profile_banners/759251/1564637377,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png
759251,1167528586754105345,2019-08-30T20:04:41Z,CNN,"“I think he was whistleblowing to the public,” ex-Director of National Intelligence James Clapper says after the Justice Department's inspector general said James Comey broke FBI policy by keeping and leaking Trump meeting memos https://t.co/1SnwzJEEJm https://t.co/qBPpf4ENZk",Twitter Media Studio,252,,,,FALSE,FALSE,274,81,,,,,cnn.it/2UjAXcV,https://t.co/1SnwzJEEJm,http://cnn.it/2UjAXcV,http://pbs.twimg.com/media/EDPOfsrUUAASP9h.jpg,https://t.co/qBPpf4ENZk,https://twitter.com/CNN/status/1167528586754105345/video/1,photo,http://pbs.twimg.com/media/EDPOfsrUUAASP9h.jpg,https://t.co/qBPpf4ENZk,https://twitter.com/CNN/status/1167528586754105345/video/1,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CNN/status/1167528586754105345,CNN,"",It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,http://t.co/IaghNW8Xm2,FALSE,42763646,1105,139320,261120,1434,2007-02-09T00:35:02Z,TRUE,http://t.co/IaghNW8Xm2,http://www.cnn.com,,https://pbs.twimg.com/profile_banners/759251/1564637377,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png
759251,1167528113074593792,2019-08-30T20:02:48Z,CNN,States are trying to change a system that keeps poor people in jail. The bail industry has been blocking them. @DrewGriffinCNN reports https://t.co/bnYRIcILZk https://t.co/KyMfb7FURx,Twitter Media Studio,158,,,,FALSE,FALSE,150,79,,,,,cnn.it/32lEQRD,https://t.co/bnYRIcILZk,http://cnn.it/32lEQRD,http://pbs.twimg.com/amplify_video_thumb/1167526207618990080/img/rmTWgOt2Y_x_aI46.jpg,https://t.co/KyMfb7FURx,https://twitter.com/CNN/status/1167528113074593792/video/1,photo,http://pbs.twimg.com/amplify_video_thumb/1167526207618990080/img/rmTWgOt2Y_x_aI46.jpg,https://t.co/KyMfb7FURx,https://twitter.com/CNN/status/1167528113074593792/video/1,,54320038,DrewGriffinCNN,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CNN/status/1167528113074593792,CNN,"",It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,http://t.co/IaghNW8Xm2,FALSE,42763646,1105,139320,261120,1434,2007-02-09T00:35:02Z,TRUE,http://t.co/IaghNW8Xm2,http://www.cnn.com,,https://pbs.twimg.com/profile_banners/759251/1564637377,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png
759251,1167527432682967040,2019-08-30T20:00:06Z,CNN,United Airlines has pushed back its flight cancellations due to the Boeing 737 Max grounding until December 19. The airline had previously canceled flights through November 3. https://t.co/ZOSqJG3puP,SocialFlow,199,,,,FALSE,FALSE,79,30,,,,,cnn.it/2zA3DFa,https://t.co/ZOSqJG3puP,https://cnn.it/2zA3DFa,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CNN/status/1167527432682967040,CNN,"",It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,http://t.co/IaghNW8Xm2,FALSE,42763646,1105,139320,261120,1434,2007-02-09T00:35:02Z,TRUE,http://t.co/IaghNW8Xm2,http://www.cnn.com,,https://pbs.twimg.com/profile_banners/759251/1564637377,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png
759251,1167524909003804674,2019-08-30T19:50:04Z,CNN,"A total of 898 detained adult migrants had mumps in the last year, the US Centers for Disease Control and Prevention reported https://t.co/F06Z6xFCoB",SocialFlow,149,,,,FALSE,FALSE,120,66,,,,,cnn.it/32h7ovm,https://t.co/F06Z6xFCoB,https://cnn.it/32h7ovm,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,|,|||||||,https://twitter.com/CNN/status/1167524909003804674,CNN,"",It’s our job to #GoThere & tell the most difficult stories. Join us! For more breaking news updates follow @CNNBRK  & Download our app ?https://t.co/UCHG9M367J,http://t.co/IaghNW8Xm2,FALSE,42763646,1105,139320,261120,1434,2007-02-09T00:35:02Z,TRUE,http://t.co/IaghNW8Xm2,http://www.cnn.com,,https://pbs.twimg.com/profile_banners/759251/1564637377,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png
